load_area,fuel,year,fuel_price
06-mazatlan,uranium,2023,4.769078465
06-mazatlan,uranium,2024,4.821259099
06-mazatlan,uranium,2025,4.87343925
06-mazatlan,uranium,2026,4.925619884
06-mazatlan,uranium,2027,4.977800518
06-mazatlan,uranium,2028,5.029980186
06-mazatlan,uranium,2029,5.08216082
06-mazatlan,uranium,2030,5.134340971
07-juarez,diesel,2016,76.4343884
07-juarez,diesel,2017,91.90855172666666
07-juarez,diesel,2018,95.68405825333332
07-juarez,diesel,2019,98.97802259333334
07-juarez,diesel,2020,101.08708816000001
07-juarez,diesel,2021,102.96517043333334
07-juarez,diesel,2022,104.94654759999999
07-juarez,diesel,2023,107.29198273333334
07-juarez,diesel,2024,111.30722126666667
07-juarez,diesel,2025,113.82225896666667
07-juarez,diesel,2026,115.32723883333334
07-juarez,diesel,2027,116.70153363333333
07-juarez,diesel,2028,117.86895063333334
07-juarez,diesel,2029,118.816289
07-juarez,diesel,2030,119.76267773333332
07-juarez,national fuel oil,2016,36.54507314
07-juarez,national fuel oil,2017,50.53870219
07-juarez,national fuel oil,2018,53.74972484333333
07-juarez,national fuel oil,2019,56.63166983
07-juarez,national fuel oil,2020,58.35454298
07-juarez,national fuel oil,2021,59.65244718333333
07-juarez,national fuel oil,2022,60.87276098333333
07-juarez,national fuel oil,2023,62.10393377666667
07-juarez,national fuel oil,2024,63.18844650666667
07-juarez,national fuel oil,2025,64.09554974333334
07-juarez,national fuel oil,2026,65.42303705666666
07-juarez,national fuel oil,2027,66.65279215666668
07-juarez,national fuel oil,2028,67.97065320666667
07-juarez,national fuel oil,2029,69.31036234333332
07-juarez,national fuel oil,2030,70.61442428000001
07-juarez,domestic natural gas,2016,4.275930214
07-juarez,domestic natural gas,2017,4.772378665
07-juarez,domestic natural gas,2018,4.664591901
07-juarez,domestic natural gas,2019,4.889534374
07-juarez,domestic natural gas,2020,5.007827227
07-juarez,domestic natural gas,2021,5.112188012
07-juarez,domestic natural gas,2022,5.216548314
07-juarez,domestic natural gas,2023,5.268728465
07-juarez,domestic natural gas,2024,5.320909099
07-juarez,domestic natural gas,2025,5.37308925
07-juarez,domestic natural gas,2026,5.425269884
07-juarez,domestic natural gas,2027,5.4774505179999995
07-juarez,domestic natural gas,2028,5.529630186
07-juarez,domestic natural gas,2029,5.58181082
07-juarez,domestic natural gas,2030,5.633990971
07-juarez,imported fuel oil,2016,45.32976302
07-juarez,imported fuel oil,2017,61.97651007
07-juarez,imported fuel oil,2018,65.81702538
07-juarez,imported fuel oil,2019,69.25523639
07-juarez,imported fuel oil,2020,71.32353718
07-juarez,imported fuel oil,2021,72.90830395
07-juarez,imported fuel oil,2022,74.41818496
07-juarez,imported fuel oil,2023,75.97340717
07-juarez,imported fuel oil,2024,77.52288659
07-juarez,imported fuel oil,2025,78.74122178
07-juarez,imported fuel oil,2026,80.32380533
07-juarez,imported fuel oil,2027,81.78804456
07-juarez,imported fuel oil,2028,83.32906798
07-juarez,imported fuel oil,2029,84.87358771
07-juarez,imported fuel oil,2030,86.37924469
07-juarez,imported natural gas,2016,4.725145492
07-juarez,imported natural gas,2017,5.302689899
07-juarez,imported natural gas,2018,5.185616317
07-juarez,imported natural gas,2019,5.447303643
07-juarez,imported natural gas,2020,5.584919895
07-juarez,imported natural gas,2021,5.706328246
07-juarez,imported natural gas,2022,5.827736034
07-juarez,imported natural gas,2023,5.888439929
07-juarez,imported natural gas,2024,5.949144385
07-juarez,imported natural gas,2025,6.009848279
07-juarez,imported natural gas,2026,6.070552736
07-juarez,imported natural gas,2027,6.131257192
07-juarez,imported natural gas,2028,6.191960524
07-juarez,imported natural gas,2029,6.252664981
07-juarez,imported natural gas,2030,6.313368875
07-juarez,carbon,2016,50.38697745333334
07-juarez,carbon,2017,70.08459402333334
07-juarez,carbon,2018,78.87032636333333
07-juarez,carbon,2019,81.10095274333334
07-juarez,carbon,2020,88.46986967666668
07-juarez,carbon,2021,90.85180344333332
07-juarez,carbon,2022,91.31631484333333
07-juarez,carbon,2023,92.27556952333333
07-juarez,carbon,2024,92.74527604666666
07-juarez,carbon,2025,93.21629925
07-juarez,carbon,2026,93.93461753333332
07-juarez,carbon,2027,93.93024912333334
07-juarez,carbon,2028,94.40528350333334
07-juarez,carbon,2029,94.87819491
07-juarez,carbon,2030,95.35408662333333
07-juarez,uranium,2016,3.776280214
07-juarez,uranium,2017,4.272728665
07-juarez,uranium,2018,4.164941901
07-juarez,uranium,2019,4.389884374
07-juarez,uranium,2020,4.508177227
07-juarez,uranium,2021,4.612538012
07-juarez,uranium,2022,4.716898314
07-juarez,uranium,2023,4.769078465
07-juarez,uranium,2024,4.821259099
07-juarez,uranium,2025,4.87343925
07-juarez,uranium,2026,4.925619884
07-juarez,uranium,2027,4.977800518
07-juarez,uranium,2028,5.029980186
07-juarez,uranium,2029,5.08216082
07-juarez,uranium,2030,5.134340971
08-moctezuma,diesel,2016,76.4343884
08-moctezuma,diesel,2017,91.90855172666666
08-moctezuma,diesel,2018,95.68405825333332
08-moctezuma,diesel,2019,98.97802259333334
08-moctezuma,diesel,2020,101.08708816000001
08-moctezuma,diesel,2021,102.96517043333334
08-moctezuma,diesel,2022,104.94654759999999
08-moctezuma,diesel,2023,107.29198273333334
08-moctezuma,diesel,2024,111.30722126666667
08-moctezuma,diesel,2025,113.82225896666667
08-moctezuma,diesel,2026,115.32723883333334
08-moctezuma,diesel,2027,116.70153363333333
08-moctezuma,diesel,2028,117.86895063333334
08-moctezuma,diesel,2029,118.816289
08-moctezuma,diesel,2030,119.76267773333332
08-moctezuma,national fuel oil,2016,36.54507314
08-moctezuma,national fuel oil,2017,50.53870219
08-moctezuma,national fuel oil,2018,53.74972484333333
08-moctezuma,national fuel oil,2019,56.63166983
08-moctezuma,national fuel oil,2020,58.35454298
08-moctezuma,national fuel oil,2021,59.65244718333333
08-moctezuma,national fuel oil,2022,60.87276098333333
08-moctezuma,national fuel oil,2023,62.10393377666667
08-moctezuma,national fuel oil,2024,63.18844650666667
08-moctezuma,national fuel oil,2025,64.09554974333334
08-moctezuma,national fuel oil,2026,65.42303705666666
08-moctezuma,national fuel oil,2027,66.65279215666668
08-moctezuma,national fuel oil,2028,67.97065320666667
08-moctezuma,national fuel oil,2029,69.31036234333332
08-moctezuma,national fuel oil,2030,70.61442428000001
08-moctezuma,domestic natural gas,2016,4.275930214
08-moctezuma,domestic natural gas,2017,4.772378665
08-moctezuma,domestic natural gas,2018,4.664591901
08-moctezuma,domestic natural gas,2019,4.889534374
08-moctezuma,domestic natural gas,2020,5.007827227
08-moctezuma,domestic natural gas,2021,5.112188012
08-moctezuma,domestic natural gas,2022,5.216548314
08-moctezuma,domestic natural gas,2023,5.268728465
08-moctezuma,domestic natural gas,2024,5.320909099
08-moctezuma,domestic natural gas,2025,5.37308925
08-moctezuma,domestic natural gas,2026,5.425269884
08-moctezuma,domestic natural gas,2027,5.4774505179999995
08-moctezuma,domestic natural gas,2028,5.529630186
08-moctezuma,domestic natural gas,2029,5.58181082
08-moctezuma,domestic natural gas,2030,5.633990971
08-moctezuma,imported fuel oil,2016,45.32976302
08-moctezuma,imported fuel oil,2017,61.97651007
08-moctezuma,imported fuel oil,2018,65.81702538
08-moctezuma,imported fuel oil,2019,69.25523639
08-moctezuma,imported fuel oil,2020,71.32353718
08-moctezuma,imported fuel oil,2021,72.90830395
08-moctezuma,imported fuel oil,2022,74.41818496
08-moctezuma,imported fuel oil,2023,75.97340717
08-moctezuma,imported fuel oil,2024,77.52288659
08-moctezuma,imported fuel oil,2025,78.74122178
08-moctezuma,imported fuel oil,2026,80.32380533
08-moctezuma,imported fuel oil,2027,81.78804456
08-moctezuma,imported fuel oil,2028,83.32906798
08-moctezuma,imported fuel oil,2029,84.87358771
08-moctezuma,imported fuel oil,2030,86.37924469
08-moctezuma,imported natural gas,2016,4.725145492
08-moctezuma,imported natural gas,2017,5.302689899
08-moctezuma,imported natural gas,2018,5.185616317
08-moctezuma,imported natural gas,2019,5.447303643
08-moctezuma,imported natural gas,2020,5.584919895
08-moctezuma,imported natural gas,2021,5.706328246
08-moctezuma,imported natural gas,2022,5.827736034
08-moctezuma,imported natural gas,2023,5.888439929
08-moctezuma,imported natural gas,2024,5.949144385
08-moctezuma,imported natural gas,2025,6.009848279
08-moctezuma,imported natural gas,2026,6.070552736
08-moctezuma,imported natural gas,2027,6.131257192
08-moctezuma,imported natural gas,2028,6.191960524
08-moctezuma,imported natural gas,2029,6.252664981
08-moctezuma,imported natural gas,2030,6.313368875
08-moctezuma,carbon,2016,50.38697745333334
08-moctezuma,carbon,2017,70.08459402333334
08-moctezuma,carbon,2018,78.87032636333333
08-moctezuma,carbon,2019,81.10095274333334
08-moctezuma,carbon,2020,88.46986967666668
08-moctezuma,carbon,2021,90.85180344333332
08-moctezuma,carbon,2022,91.31631484333333
08-moctezuma,carbon,2023,92.27556952333333
08-moctezuma,carbon,2024,92.74527604666666
08-moctezuma,carbon,2025,93.21629925
08-moctezuma,carbon,2026,93.93461753333332
08-moctezuma,carbon,2027,93.93024912333334
08-moctezuma,carbon,2028,94.40528350333334
08-moctezuma,carbon,2029,94.87819491
08-moctezuma,carbon,2030,95.35408662333333
08-moctezuma,uranium,2016,3.776280214
08-moctezuma,uranium,2017,4.272728665
08-moctezuma,uranium,2018,4.164941901
08-moctezuma,uranium,2019,4.389884374
08-moctezuma,uranium,2020,4.508177227
08-moctezuma,uranium,2021,4.612538012
08-moctezuma,uranium,2022,4.716898314
08-moctezuma,uranium,2023,4.769078465
08-moctezuma,uranium,2024,4.821259099
08-moctezuma,uranium,2025,4.87343925
08-moctezuma,uranium,2026,4.925619884
08-moctezuma,uranium,2027,4.977800518
08-moctezuma,uranium,2028,5.029980186
08-moctezuma,uranium,2029,5.08216082
08-moctezuma,uranium,2030,5.134340971
09-chihuahua,diesel,2016,76.4343884
09-chihuahua,diesel,2017,91.90855172666666
09-chihuahua,diesel,2018,95.68405825333332
09-chihuahua,diesel,2019,98.97802259333334
09-chihuahua,diesel,2020,101.08708816000001
09-chihuahua,diesel,2021,102.96517043333334
09-chihuahua,diesel,2022,104.94654759999999
09-chihuahua,diesel,2023,107.29198273333334
09-chihuahua,diesel,2024,111.30722126666667
09-chihuahua,diesel,2025,113.82225896666667
09-chihuahua,diesel,2026,115.32723883333334
09-chihuahua,diesel,2027,116.70153363333333
09-chihuahua,diesel,2028,117.86895063333334
09-chihuahua,diesel,2029,118.816289
09-chihuahua,diesel,2030,119.76267773333332
09-chihuahua,national fuel oil,2016,36.54507314
09-chihuahua,national fuel oil,2017,50.53870219
09-chihuahua,national fuel oil,2018,53.74972484333333
09-chihuahua,national fuel oil,2019,56.63166983
09-chihuahua,national fuel oil,2020,58.35454298
09-chihuahua,national fuel oil,2021,59.65244718333333
09-chihuahua,national fuel oil,2022,60.87276098333333
09-chihuahua,national fuel oil,2023,62.10393377666667
09-chihuahua,national fuel oil,2024,63.18844650666667
09-chihuahua,national fuel oil,2025,64.09554974333334
09-chihuahua,national fuel oil,2026,65.42303705666666
09-chihuahua,national fuel oil,2027,66.65279215666668
09-chihuahua,national fuel oil,2028,67.97065320666667
09-chihuahua,national fuel oil,2029,69.31036234333332
09-chihuahua,national fuel oil,2030,70.61442428000001
09-chihuahua,domestic natural gas,2016,4.275930214
09-chihuahua,domestic natural gas,2017,4.772378665
09-chihuahua,domestic natural gas,2018,4.664591901
09-chihuahua,domestic natural gas,2019,4.889534374
09-chihuahua,domestic natural gas,2020,5.007827227
09-chihuahua,domestic natural gas,2021,5.112188012
09-chihuahua,domestic natural gas,2022,5.216548314
09-chihuahua,domestic natural gas,2023,5.268728465
09-chihuahua,domestic natural gas,2024,5.320909099
09-chihuahua,domestic natural gas,2025,5.37308925
09-chihuahua,domestic natural gas,2026,5.425269884
09-chihuahua,domestic natural gas,2027,5.4774505179999995
09-chihuahua,domestic natural gas,2028,5.529630186
09-chihuahua,domestic natural gas,2029,5.58181082
09-chihuahua,domestic natural gas,2030,5.633990971
09-chihuahua,imported fuel oil,2016,45.32976302
09-chihuahua,imported fuel oil,2017,61.97651007
09-chihuahua,imported fuel oil,2018,65.81702538
09-chihuahua,imported fuel oil,2019,69.25523639
09-chihuahua,imported fuel oil,2020,71.32353718
09-chihuahua,imported fuel oil,2021,72.90830395
09-chihuahua,imported fuel oil,2022,74.41818496
09-chihuahua,imported fuel oil,2023,75.97340717
09-chihuahua,imported fuel oil,2024,77.52288659
09-chihuahua,imported fuel oil,2025,78.74122178
09-chihuahua,imported fuel oil,2026,80.32380533
09-chihuahua,imported fuel oil,2027,81.78804456
09-chihuahua,imported fuel oil,2028,83.32906798
09-chihuahua,imported fuel oil,2029,84.87358771
09-chihuahua,imported fuel oil,2030,86.37924469
09-chihuahua,imported natural gas,2016,4.725145492
09-chihuahua,imported natural gas,2017,5.302689899
09-chihuahua,imported natural gas,2018,5.185616317
09-chihuahua,imported natural gas,2019,5.447303643
09-chihuahua,imported natural gas,2020,5.584919895
09-chihuahua,imported natural gas,2021,5.706328246
09-chihuahua,imported natural gas,2022,5.827736034
09-chihuahua,imported natural gas,2023,5.888439929
09-chihuahua,imported natural gas,2024,5.949144385
09-chihuahua,imported natural gas,2025,6.009848279
09-chihuahua,imported natural gas,2026,6.070552736
09-chihuahua,imported natural gas,2027,6.131257192
09-chihuahua,imported natural gas,2028,6.191960524
09-chihuahua,imported natural gas,2029,6.252664981
09-chihuahua,imported natural gas,2030,6.313368875
09-chihuahua,carbon,2016,50.38697745333334
09-chihuahua,carbon,2017,70.08459402333334
09-chihuahua,carbon,2018,78.87032636333333
09-chihuahua,carbon,2019,81.10095274333334
09-chihuahua,carbon,2020,88.46986967666668
09-chihuahua,carbon,2021,90.85180344333332
09-chihuahua,carbon,2022,91.31631484333333
09-chihuahua,carbon,2023,92.27556952333333
09-chihuahua,carbon,2024,92.74527604666666
09-chihuahua,carbon,2025,93.21629925
09-chihuahua,carbon,2026,93.93461753333332
09-chihuahua,carbon,2027,93.93024912333334
09-chihuahua,carbon,2028,94.40528350333334
09-chihuahua,carbon,2029,94.87819491
09-chihuahua,carbon,2030,95.35408662333333
09-chihuahua,uranium,2016,3.776280214
09-chihuahua,uranium,2017,4.272728665
09-chihuahua,uranium,2018,4.164941901
09-chihuahua,uranium,2019,4.389884374
09-chihuahua,uranium,2020,4.508177227
09-chihuahua,uranium,2021,4.612538012
09-chihuahua,uranium,2022,4.716898314
09-chihuahua,uranium,2023,4.769078465
09-chihuahua,uranium,2024,4.821259099
09-chihuahua,uranium,2025,4.87343925
09-chihuahua,uranium,2026,4.925619884
09-chihuahua,uranium,2027,4.977800518
09-chihuahua,uranium,2028,5.029980186
09-chihuahua,uranium,2029,5.08216082
09-chihuahua,uranium,2030,5.134340971
10-durango,diesel,2016,76.4343884
10-durango,diesel,2017,91.90855172666666
10-durango,diesel,2018,95.68405825333332
10-durango,diesel,2019,98.97802259333334
10-durango,diesel,2020,101.08708816000001
10-durango,diesel,2021,102.96517043333334
10-durango,diesel,2022,104.94654759999999
10-durango,diesel,2023,107.29198273333334
10-durango,diesel,2024,111.30722126666667
10-durango,diesel,2025,113.82225896666667
10-durango,diesel,2026,115.32723883333334
10-durango,diesel,2027,116.70153363333333
10-durango,diesel,2028,117.86895063333334
10-durango,diesel,2029,118.816289
10-durango,diesel,2030,119.76267773333332
10-durango,national fuel oil,2016,36.54507314
10-durango,national fuel oil,2017,50.53870219
10-durango,national fuel oil,2018,53.74972484333333
10-durango,national fuel oil,2019,56.63166983
10-durango,national fuel oil,2020,58.35454298
10-durango,national fuel oil,2021,59.65244718333333
10-durango,national fuel oil,2022,60.87276098333333
10-durango,national fuel oil,2023,62.10393377666667
10-durango,national fuel oil,2024,63.18844650666667
10-durango,national fuel oil,2025,64.09554974333334
10-durango,national fuel oil,2026,65.42303705666666
10-durango,national fuel oil,2027,66.65279215666668
10-durango,national fuel oil,2028,67.97065320666667
10-durango,national fuel oil,2029,69.31036234333332
10-durango,national fuel oil,2030,70.61442428000001
10-durango,domestic natural gas,2016,4.275930214
10-durango,domestic natural gas,2017,4.772378665
10-durango,domestic natural gas,2018,4.664591901
10-durango,domestic natural gas,2019,4.889534374
10-durango,domestic natural gas,2020,5.007827227
10-durango,domestic natural gas,2021,5.112188012
10-durango,domestic natural gas,2022,5.216548314
10-durango,domestic natural gas,2023,5.268728465
10-durango,domestic natural gas,2024,5.320909099
10-durango,domestic natural gas,2025,5.37308925
10-durango,domestic natural gas,2026,5.425269884
10-durango,domestic natural gas,2027,5.4774505179999995
10-durango,domestic natural gas,2028,5.529630186
10-durango,domestic natural gas,2029,5.58181082
10-durango,domestic natural gas,2030,5.633990971
10-durango,imported fuel oil,2016,45.32976302
10-durango,imported fuel oil,2017,61.97651007
10-durango,imported fuel oil,2018,65.81702538
10-durango,imported fuel oil,2019,69.25523639
10-durango,imported fuel oil,2020,71.32353718
10-durango,imported fuel oil,2021,72.90830395
10-durango,imported fuel oil,2022,74.41818496
10-durango,imported fuel oil,2023,75.97340717
10-durango,imported fuel oil,2024,77.52288659
10-durango,imported fuel oil,2025,78.74122178
10-durango,imported fuel oil,2026,80.32380533
